length	run	comparisons
419	2	7434
419	3	7463
419	4	7500
419	5	7490
419	6	7502
419	7	7486
419	8	7544
419	9	7516
419	10	7351
420	1	7721
420	2	7664
420	3	7555
420	4	7642
420	5	7636
420	6	7575
420	7	7581
420	8	7618
420	9	7442
420	10	7479
421	1	7668
421	2	7450
421	3	7628
421	4	7552
421	5	7562
421	6	7678
421	7	7588
421	8	7576
421	9	7588
421	10	7752
422	1	7704
422	2	7676
422	3	7558
422	4	7611
422	5	7670
422	6	7718
422	7	7686
422	8	7549
422	9	7496
422	10	7656
423	1	7837
423	2	7755
423	3	7549
423	4	7677
423	5	7702
423	6	7792
423	7	7618
423	8	7509
423	9	7598
423	10	7707
424	1	7716
424	2	7728
424	3	7731
424	4	7765
424	5	7674
424	6	7828
424	7	7647
424	8	7719
424	9	7736
424	10	7649
425	1	7795
425	2	7775
425	3	7788
425	4	7590
425	5	7625
425	6	7671
425	7	7720
425	8	7695
425	9	7663
425	10	7859
426	1	7782
426	2	7689
426	3	7949
426	4	7722
426	5	7822
426	6	7685
426	7	7742
426	8	7769
426	9	7722
426	10	7695
427	1	7698
427	2	7858
427	3	7894
427	4	7877
427	5	7811
427	6	7777
427	7	7793
427	8	7829
427	9	7803
427	10	7883
428	1	7754
428	2	7812
428	3	7838
428	4	7677
428	5	7906
428	6	7661
428	7	7837
428	8	7819
428	9	7932
428	10	7705
429	1	7850
429	2	7773
429	3	7816
429	4	7861
429	5	7730
429	6	7829
429	7	7846
429	8	7753
429	9	7564
429	10	7648
430	1	7933
430	2	7797
430	3	7805
430	4	7710
430	5	7892
430	6	7738
430	7	7828
430	8	7789
430	9	7854
430	10	7858
431	1	7869
431	2	7826
431	3	7989
431	4	7802
431	5	7946
431	6	7850
431	7	7833
431	8	7873
431	9	7912
431	10	7895
432	1	7902
432	2	7987
432	3	7888
432	4	7983
432	5	7883
432	6	7945
432	7	7831
432	8	7833
432	9	7921
432	10	8027
433	1	7666
433	2	7838
433	3	7844
433	4	7987
433	5	7944
433	6	7898
433	7	7845
433	8	7812
433	9	7866
433	10	7835
434	1	7963
434	2	7965
434	3	7869
434	4	8179
434	5	7876
434	6	7856
434	7	7959
434	8	7783
434	9	8049
434	10	7965
435	1	7928
435	2	8028
435	3	7872
435	4	7903
435	5	7969
435	6	8037
435	7	7963
435	8	7980
435	9	8022
435	10	7877
436	1	8064
436	2	7969
436	3	8068
436	4	7964
436	5	7957
436	6	7996
436	7	7988
436	8	8069
436	9	7973
436	10	7996
437	1	8037
437	2	7875
437	3	7979
437	4	8048
437	5	7960
437	6	8069
437	7	7984
437	8	8054
437	9	8015
437	10	7888
438	1	8022
438	2	7951
438	3	8048
438	4	8045
438	5	8078
438	6	8033
438	7	8075
438	8	8041
438	9	8047
438	10	7978
439	1	7996
439	2	8174
439	3	8050
439	4	8116
439	5	7988
439	6	8093
439	7	8138
439	8	8197
439	9	8043
439	10	7996
440	1	8104
440	2	8197
440	3	8194
440	4	8105
440	5	8089
440	6	8220
440	7	8248
440	8	8133
440	9	8141
440	10	8203
441	1	8173
441	2	8135
441	3	8246
441	4	8204
441	5	8086
441	6	8115
441	7	8107
441	8	8095
441	9	8258
441	10	8041
442	1	8261
442	2	8282
442	3	8311
442	4	8280
442	5	8175
442	6	8227
442	7	8310
442	8	8344
442	9	8234
442	10	8222
443	1	8104
443	2	8322
443	3	8201
443	4	8218
443	5	8220
443	6	8216
443	7	8161
443	8	8224
443	9	8292
443	10	8158
444	1	8095
444	2	8180
444	3	8296
444	4	8253
444	5	8118
444	6	8181
444	7	8289
444	8	8332
444	9	8169
444	10	8213
445	1	8337
445	2	8383
445	3	8262
445	4	8293
445	5	8160
445	6	8229
445	7	8319
445	8	8295
445	9	8366
445	10	8310
446	1	8306
446	2	8377
446	3	8265
446	4	8272
446	5	8231
446	6	8175
446	7	8126
446	8	8346
446	9	8387
446	10	8251
447	1	8201
447	2	8205
447	3	8452
447	4	8258
447	5	8231
447	6	8268
447	7	8240
447	8	8345
447	9	8231
447	10	8310
448	1	8323
448	2	8342
448	3	8307
448	4	8295
448	5	8326
448	6	8343
448	7	8229
448	8	8365
448	9	8361
448	10	8093
449	1	8276
449	2	8347
449	3	8404
449	4	8233
449	5	8355
449	6	8353
449	7	8303
449	8	8368
449	9	8294
449	10	8286
450	1	8233
450	2	8290
450	3	8310
450	4	8412
450	5	8277
450	6	8403
450	7	8444
450	8	8313
450	9	8353
450	10	8366
451	1	8351
451	2	8348
451	3	8439
451	4	8401
451	5	8292
451	6	8332
451	7	8374
451	8	8370
451	9	8451
451	10	8451
452	1	8524
452	2	8594
452	3	8395
452	4	8476
452	5	8358
452	6	8537
452	7	8480
452	8	8528
452	9	8457
452	10	8462
453	1	8500
453	2	8397
453	3	8432
453	4	8357
453	5	8461
453	6	8509
453	7	8448
453	8	8411
453	9	8552
453	10	8371
454	1	8532
454	2	8354
454	3	8416
454	4	8500
454	5	8347
454	6	8482
454	7	8455
454	8	8486
454	9	8596
454	10	8591
455	1	8621
455	2	8533
455	3	8439
455	4	8487
455	5	8473
455	6	8493
455	7	8564
455	8	8417
455	9	8512
455	10	8599
456	1	8731
456	2	8612
456	3	8605
456	4	8519
456	5	8591
456	6	8627
456	7	8395
456	8	8577
456	9	8704
456	10	8615
457	1	8646
457	2	8575
457	3	8602
457	4	8578
457	5	8595
457	6	8554
457	7	8693
457	8	8747
457	9	8514
457	10	8423
458	1	8535
458	2	8637
458	3	8675
458	4	8638
458	5	8689
458	6	8697
458	7	8608
458	8	8621
458	9	8602
458	10	8511
459	1	8570
459	2	8648
459	3	8682
459	4	8652
459	5	8579
459	6	8622
459	7	8484
459	8	8578
459	9	8651
459	10	8691
460	1	8619
460	2	8811
460	3	8713
460	4	8714
460	5	8628
460	6	8628
460	7	8684
460	8	8579
460	9	8602
460	10	8525
461	1	8630
461	2	8555
461	3	8729
461	4	8709
461	5	8652
461	6	8722
461	7	8692
461	8	8683
461	9	8643
461	10	8717
462	1	8633
462	2	8932
462	3	8667
462	4	8885
462	5	8727
462	6	8646
462	7	8681
462	8	8678
462	9	8581
462	10	8705
463	1	8680
463	2	8666
463	3	8735
463	4	8794
463	5	8684
463	6	8730
463	7	8602
463	8	8599
463	9	8671
463	10	8791
464	1	8726
464	2	8682
464	3	8742
464	4	8837
464	5	8737
464	6	8705
464	7	8642
464	8	8783
464	9	8714
464	10	8788
465	1	8787
465	2	8702
465	3	8788
465	4	8723
465	5	8776
465	6	8731
465	7	8680
465	8	8705
465	9	8604
465	10	8841
466	1	8761
466	2	8737
466	3	8829
466	4	8775
466	5	8859
466	6	8850
466	7	8942
466	8	8800
466	9	8727
466	10	8904
467	1	8865
467	2	8773
467	3	8989
467	4	8982
467	5	8835
467	6	8770
467	7	8888
467	8	8867
467	9	8742
467	10	8850
468	1	9099
468	2	8960
468	3	9018
468	4	8832
468	5	8842
468	6	8805
468	7	8825
468	8	8811
468	9	8805
468	10	8877
469	1	8858
469	2	8817
469	3	8972
469	4	8914
469	5	9011
469	6	8981
469	7	8761
469	8	8976
469	9	8860
469	10	8922
470	1	8890
470	2	8867
470	3	8952
470	4	8997
470	5	8878
470	6	8960
470	7	8842
470	8	9010
470	9	8824
470	10	8905
471	1	8964
471	2	8729
471	3	9003
471	4	8908
471	5	8930
471	6	8981
471	7	8983
471	8	8952
471	9	8932
471	10	8959
472	1	9055
472	2	9050
472	3	9033
472	4	9077
472	5	9016
472	6	8949
472	7	9058
472	8	9015
472	9	8933
472	10	8943
473	1	9009
473	2	9024
473	3	9041
473	4	9056
473	5	9081
473	6	9030
473	7	9048
473	8	8940
473	9	8928
473	10	9053
474	1	9099
474	2	9088
474	3	9115
474	4	9017
474	5	9140
474	6	9115
474	7	9077
474	8	9250
474	9	9160
474	10	9132
475	1	9257
475	2	9095
475	3	9081
475	4	8986
475	5	9070
475	6	9010
475	7	9056
475	8	9088
475	9	9052
475	10	9060
476	1	9107
476	2	9126
476	3	9203
476	4	8949
476	5	9044
476	6	9093
476	7	9166
476	8	9124
476	9	9054
476	10	9161
477	1	9169
477	2	9078
477	3	9337
477	4	9227
477	5	9217
477	6	9159
477	7	9078
477	8	9172
477	9	9230
477	10	9199
478	1	9084
478	2	9193
478	3	9086
478	4	9025
478	5	9277
478	6	9240
478	7	9250
478	8	9177
478	9	9056
478	10	9206
479	1	9055
479	2	9121
479	3	9197
479	4	9065
479	5	9225
479	6	9135
479	7	9276
479	8	9130
479	9	9095
479	10	9139
480	1	9112
480	2	9065
480	3	9178
480	4	9226
480	5	9170
480	6	9158
480	7	9030
480	8	9078
480	9	9140
480	10	9280
481	1	9124
481	2	9220
481	3	9121
481	4	9319
481	5	9264
481	6	9172
481	7	9162
481	8	9181
481	9	9109
481	10	9230
482	1	9258
482	2	9377
482	3	9388
482	4	9359
482	5	9324
482	6	9346
482	7	9190
482	8	9192
482	9	9145
482	10	9213
483	1	9090
483	2	9154
483	3	9289
483	4	9253
483	5	9285
483	6	9356
483	7	9160
483	8	9302
483	9	9486
483	10	9153
484	1	9362
484	2	9474
484	3	9344
484	4	9322
484	5	9380
484	6	9262
484	7	9423
484	8	9211
484	9	9265
484	10	9340
485	1	9439
485	2	9317
485	3	9384
485	4	9425
485	5	9293
485	6	9316
485	7	9384
485	8	9279
485	9	9406
485	10	9294
486	1	9334
486	2	9497
486	3	9324
486	4	9330
486	5	9294
486	6	9416
486	7	9446
486	8	9332
486	9	9414
486	10	9303
487	1	9486
487	2	9470
487	3	9423
487	4	9379
487	5	9393
487	6	9446
487	7	9455
487	8	9397
487	9	9395
487	10	9466
488	1	9349
488	2	9466
488	3	9333
488	4	9577
488	5	9418
488	6	9369
488	7	9378
488	8	9361
488	9	9561
488	10	9485
489	1	9635
489	2	9485
489	3	9441
489	4	9462
489	5	9551
489	6	9591
489	7	9407
489	8	9624
489	9	9435
489	10	9600
490	1	9441
490	2	9409
490	3	9642
490	4	9527
490	5	9409
490	6	9486
490	7	9594
490	8	9456
490	9	9485
490	10	9638
491	1	9532
491	2	9364
491	3	9538
491	4	9594
491	5	9605
491	6	9473
491	7	9450
491	8	9587
491	9	9651
491	10	9567
492	1	9479
492	2	9777
492	3	9455
492	4	9588
492	5	9467
492	6	9402
492	7	9504
492	8	9581
492	9	9443
492	10	9642
493	1	9516
493	2	9566
493	3	9534
493	4	9510
493	5	9593
493	6	9576
493	7	9525
493	8	9587
493	9	9410
493	10	9520
494	1	9636
494	2	9444
494	3	9750
494	4	9754
494	5	9517
494	6	9584
494	7	9691
494	8	9604
494	9	9602
494	10	9589
495	1	9637
495	2	9752
495	3	9449
495	4	9532
495	5	9632
495	6	9549
495	7	9547
495	8	9601
495	9	9761
495	10	9608
496	1	9713
496	2	9794
496	3	9831
496	4	9618
496	5	9697
496	6	9648
496	7	9770
496	8	9622
496	9	9614
496	10	9658
497	1	9610
497	2	9641
497	3	9694
497	4	9669
497	5	9694
497	6	9616
497	7	9586
497	8	9853
497	9	9715
497	10	9676
498	1	9686
498	2	9881
498	3	9728
498	4	9685
498	5	9635
498	6	9775
498	7	9666
498	8	9801
498	9	9657
498	10	9867
499	1	9850
499	2	9658
499	3	9739
499	4	9754
499	5	9791
499	6	9769
499	7	9649
499	8	9697
499	9	9555
499	10	9634
500	1	9836
500	2	9819
500	3	9728
500	4	9701
500	5	9785
500	6	9649
500	7	9663
500	8	9769
500	9	9794
500	10	9713
501	1	9696
501	2	9684
501	3	9652
501	4	9836
501	5	9794
501	6	9647
501	7	9827
501	8	9880
501	9	9862
501	10	9647
502	1	9846
502	2	9917
502	3	9790
502	4	9953
502	5	9766
502	6	9782
502	7	9763
502	8	9668
502	9	9845
502	10	9812
503	1	9906
503	2	9689
503	3	9937
503	4	9881
503	5	9844
503	6	9930
503	7	9845
503	8	9728
503	9	9712
503	10	9824
504	1	10019
504	2	9787
504	3	9832
504	4	10048
504	5	9731
504	6	9950
504	7	9878
504	8	9947
504	9	9819
504	10	9993
505	1	9885
505	2	9972
505	3	9969
505	4	9908
505	5	9997
505	6	10012
505	7	9932
505	8	9885
505	9	10046
505	10	9994
506	1	10002
506	2	9897
506	3	9939
506	4	9961
506	5	9845
506	6	10035
506	7	10071
506	8	9825
506	9	9961
506	10	10000
507	1	10071
507	2	9877
507	3	10007
507	4	10024
507	5	10047
507	6	9936
507	7	9889
507	8	10091
507	9	10099
507	10	9809
508	1	9932
508	2	9855
508	3	9950
508	4	9956
508	5	9977
508	6	10124
508	7	10060
508	8	10086
508	9	9985
508	10	10124
509	1	9846
509	2	9942
509	3	10123
509	4	9979
509	5	9878
509	6	10070
509	7	10082
509	8	9969
509	9	10027
509	10	9994
510	1	10063
510	2	10111
510	3	10018
510	4	10029
510	5	10184
510	6	10198
510	7	9980
510	8	9991
510	9	10136
510	10	10220
511	1	10089
511	2	10166
511	3	10015
511	4	10026
511	5	10023
511	6	10089
511	7	9928
511	8	10050
511	9	10108
511	10	9919
512	1	8959
512	2	8910
512	3	9004
512	4	9050
512	5	9043
512	6	9050
512	7	9088
512	8	8999
512	9	9017
512	10	8881
513	1	8930
513	2	9118
513	3	9131
513	4	9063
513	5	9088
513	6	8970
513	7	9047
513	8	9145
513	9	9175
513	10	9211
514	1	9262
514	2	9083
514	3	9174
514	4	9122
514	5	9137
514	6	9034
514	7	8995
514	8	9078
514	9	9140
514	10	9150
515	1	9115
515	2	9214
515	3	9125
515	4	9117
515	5	9181
515	6	9133
515	7	9072
515	8	9119
515	9	9125
515	10	9159
516	1	9320
516	2	9146
516	3	9100
516	4	9179
516	5	9210
516	6	9247
516	7	9167
516	8	9310
516	9	9066
516	10	9199
517	1	9133
517	2	9168
517	3	9217
517	4	9120
517	5	9092
517	6	9084
517	7	9218
517	8	9207
517	9	9121
517	10	9041
518	1	9209
518	2	9221
518	3	9288
518	4	9230
518	5	9161
518	6	9243
518	7	9391
518	8	9087
518	9	9111
518	10	9074
519	1	9311
519	2	9201
519	3	9365
519	4	9306
519	5	9350
519	6	9359
519	7	9210
519	8	9302
519	9	9301
519	10	9287
520	1	9317
520	2	9321
520	3	9315
520	4	9222
520	5	9358
520	6	9371
520	7	9381
520	8	9345
520	9	9331
520	10	9413
521	1	9406
521	2	9420
521	3	9366
521	4	9358
521	5	9198
521	6	9282
521	7	9415
521	8	9302
521	9	9311
521	10	9446
522	1	9342
522	2	9324
522	3	9420
522	4	9397
522	5	9284
522	6	9387
522	7	9241
522	8	9372
522	9	9419
522	10	9376
523	1	9381
523	2	9442
523	3	9375
523	4	9436
523	5	9421
523	6	9551
523	7	9416
523	8	9464
523	9	9341
523	10	9329
524	1	9461
524	2	9409
524	3	9337
524	4	9466
524	5	9381
524	6	9400
524	7	9394
524	8	9430
524	9	9466
524	10	9392
525	1	9418
525	2	9599
525	3	9330
525	4	9450
525	5	9398
525	6	9484
525	7	9410
525	8	9321
525	9	9467
525	10	9437
526	1	9442
526	2	9399
526	3	9399
526	4	9451
526	5	9469
526	6	9423
526	7	9365
526	8	9362
526	9	9365
526	10	9542
527	1	9507
527	2	9470
527	3	9488
527	4	9336
527	5	9288
527	6	9527
527	7	9417
527	8	9381
527	9	9479
527	10	9536
528	1	9575
528	2	9414
528	3	9426
528	4	9511
528	5	9539
528	6	9490
528	7	9489
528	8	9619
528	9	9537
528	10	9485
529	1	9584
529	2	9745
529	3	9564
529	4	9462
529	5	9527
529	6	9567
529	7	9520
529	8	9647
529	9	9448
529	10	9562
530	1	9511
530	2	9454
530	3	9548
530	4	9632
530	5	9580
530	6	9593
530	7	9684
530	8	9612
530	9	9493
530	10	9635
531	1	9482
531	2	9517
531	3	9672
531	4	9455
531	5	9566
531	6	9556
531	7	9617
531	8	9649
531	9	9500
531	10	9458
532	1	9596
532	2	9537
532	3	9717
532	4	9604
532	5	9636
532	6	9609
532	7	9584
532	8	9627
532	9	9572
532	10	9645
533	1	9639
533	2	9821
533	3	9597
533	4	9709
533	5	9592
533	6	9639
533	7	9555
533	8	9516
533	9	9643
533	10	9639
534	1	9653
534	2	9611
534	3	9617
534	4	9689
534	5	9739
534	6	9607
534	7	9586
534	8	9633
534	9	9577
534	10	9675
535	1	9741
535	2	9748
535	3	9679
535	4	9520
535	5	9624
535	6	9718
535	7	9781
535	8	9643
535	9	9674
535	10	9635
536	1	9724
536	2	9576
536	3	9612
536	4	9639
536	5	9544
536	6	9722
536	7	9680
536	8	9612
536	9	9696
536	10	9700
537	1	9610
537	2	9850
537	3	9776
537	4	9750
537	5	9747
537	6	9683
537	7	9759
537	8	9702
537	9	9673
537	10	9740
538	1	9659
538	2	9777
538	3	9612
538	4	9839
538	5	9697
538	6	9586
538	7	9728
538	8	9915
538	9	9824
538	10	9701
539	1	9773
539	2	9944
539	3	9606
539	4	9930
539	5	9693
539	6	9738
539	7	9619
539	8	9799
539	9	9851
539	10	9597
540	1	9801
540	2	9675
540	3	9808
540	4	9820
540	5	9840
540	6	9874
540	7	9728
540	8	9941
540	9	9710
540	10	9631
541	1	9850
541	2	9818
541	3	9825
541	4	9823
541	5	9807
541	6	9764
541	7	9830
541	8	9817
541	9	9868
541	10	9966
542	1	9872
542	2	9756
542	3	9853
542	4	9768
542	5	9820
542	6	9826
542	7	9935
542	8	9821
542	9	9818
542	10	9885
543	1	9929
543	2	9757
543	3	9863
543	4	9671
543	5	9872
543	6	9720
543	7	9845
543	8	9772
543	9	9914
543	10	9929
544	1	9789
544	2	9852
544	3	9791
544	4	9756
544	5	9711
544	6	9789
544	7	9802
544	8	9791
544	9	9879
544	10	9872
545	1	9788
545	2	9905
545	3	9883
545	4	9841
545	5	9922
545	6	9850
545	7	9711
545	8	9866
545	9	10026
545	10	9835
546	1	9873
546	2	9976
546	3	9900
546	4	9928
546	5	9889
546	6	9925
546	7	9899
546	8	9927
546	9	9912
546	10	10008
547	1	9968
547	2	9864
547	3	9926
547	4	9990
547	5	9901
547	6	9922
547	7	9802
547	8	9932
547	9	9948
547	10	9881
548	1	10033
548	2	10244
548	3	10010
548	4	9973
548	5	9938
548	6	10119
548	7	10022
548	8	9932
548	9	10044
548	10	9961
549	1	9883
549	2	10015
549	3	9977
549	4	9938
549	5	9893
549	6	10109
549	7	10034
549	8	9984
549	9	9962
549	10	10097
550	1	9990
550	2	10071
550	3	10033
550	4	9997
550	5	10044
550	6	10072
550	7	9874
550	8	10146
550	9	9963
550	10	10060
551	1	10094
551	2	10039
551	3	10041
551	4	10114
551	5	10093
551	6	10002
551	7	9993
551	8	10127
551	9	10113
551	10	10057
552	1	10105
552	2	10022
552	3	10149
552	4	10205
552	5	10161
552	6	10151
552	7	10155
552	8	10129
552	9	10110
552	10	10173
553	1	10296
553	2	10113
553	3	10117
553	4	10183
553	5	10201
553	6	10283
553	7	10114
553	8	10189
553	9	10122
553	10	10086
554	1	10248
554	2	10202
554	3	10187
554	4	10105
554	5	10253
554	6	10155
554	7	9981
554	8	10174
554	9	10103
554	10	10000
555	1	10329
555	2	10167
555	3	10174
555	4	10276
555	5	10289
555	6	10254
555	7	10295
555	8	10298
555	9	10114
555	10	10233
556	1	10219
556	2	10170
556	3	10258
556	4	10095
556	5	10310
556	6	10306
556	7	10167
556	8	10094
556	9	10203
556	10	10081
557	1	10154
557	2	10270
557	3	10401
557	4	10221
557	5	10120
557	6	10237
557	7	10158
557	8	10162
557	9	10328
557	10	10302
558	1	10142
558	2	10172
558	3	10192
558	4	10261
558	5	10330
558	6	10239
558	7	10226
558	8	10229
558	9	10175
558	10	10262
559	1	10206
559	2	10219
559	3	10388
559	4	10260
559	5	10096
559	6	10146
559	7	10294
559	8	10256
559	9	10387
559	10	10302
560	1	10421
560	2	10322
560	3	10290
560	4	10299
560	5	10310
560	6	10318
560	7	10457
560	8	10296
560	9	10400
560	10	10414
561	1	10435
561	2	10361
561	3	10305
561	4	10421
561	5	10520
561	6	10421
561	7	10311
561	8	10234
561	9	10317
561	10	10361
562	1	10428
562	2	10334
562	3	10367
562	4	10386
562	5	10290
562	6	10497
562	7	10429
562	8	10333
562	9	10467
562	10	10428
563	1	10370
563	2	10403
563	3	10568
563	4	10515
563	5	10508
563	6	10443
563	7	10520
563	8	10322
563	9	10291
563	10	10353
564	1	10411
564	2	10393
564	3	10469
564	4	10444
564	5	10377
564	6	10460
564	7	10466
564	8	10430
564	9	10398
564	10	10424
565	1	10435
565	2	10353
565	3	10387
565	4	10414
565	5	10443
565	6	10309
565	7	10419
565	8	10371
565	9	10399
565	10	10412
566	1	10617
566	2	10495
566	3	10451
566	4	10372
566	5	10516
566	6	10520
566	7	10422
566	8	10521
566	9	10478
566	10	10526
567	1	10420
567	2	10668
567	3	10522
567	4	10410
567	5	10385
567	6	10636
567	7	10416
567	8	10559
567	9	10499
567	10	10343
568	1	10450
568	2	10699
568	3	10365
568	4	10447
568	5	10520
568	6	10621
568	7	10499
568	8	10394
568	9	10585
568	10	10387
569	1	10628
569	2	10466
569	3	10425
569	4	10433
569	5	10543
569	6	10589
569	7	10443
569	8	10522
569	9	10508
569	10	10414
570	1	10565
570	2	10658
570	3	10559
570	4	10554
570	5	10598
570	6	10492
570	7	10504
570	8	10605
570	9	10489
570	10	10539
571	1	10598
571	2	10694
571	3	10508
571	4	10597
571	5	10652
571	6	10575
571	7	10577
571	8	10588
571	9	10645
571	10	10730
572	1	10492
572	2	10648
572	3	10677
572	4	10529
572	5	10616
572	6	10669
572	7	10689
572	8	10541
572	9	10687
572	10	10778
573	1	10679
573	2	10756
573	3	10692
573	4	10582
573	5	10489
573	6	10621
573	7	10514
573	8	10742
573	9	10726
573	10	10549
574	1	10703
574	2	10677
574	3	10809
574	4	10621
574	5	10546
574	6	10741
574	7	10704
574	8	10586
574	9	10722
574	10	10682
575	1	10601
575	2	10639
575	3	10699
575	4	10740
575	5	10633
575	6	10705
575	7	10645
575	8	10613
575	9	10604
575	10	10661
576	1	10600
576	2	10546
576	3	10607
576	4	10669
576	5	10563
576	6	10699
576	7	10646
576	8	10527
576	9	10631
576	10	10655
577	1	10645
577	2	10506
577	3	10614
577	4	10716
577	5	10685
577	6	10702
577	7	10629
577	8	10717
577	9	10711
577	10	10695
578	1	10788
578	2	10751
578	3	10686
578	4	10661
578	5	10768
578	6	10690
578	7	10615
578	8	10707
578	9	10703
578	10	10727
579	1	10838
579	2	10583
579	3	10839
579	4	10707
579	5	10884
579	6	10812
579	7	10737
579	8	10775
579	9	10756
579	10	10865
580	1	10791
580	2	10966
580	3	10861
580	4	10741
580	5	10954
580	6	10665
580	7	10794
580	8	10824
580	9	10799
580	10	10916
581	1	10913
581	2	10912
581	3	10966
581	4	10891
581	5	10839
581	6	10770
581	7	10908
581	8	10817
581	9	10834
581	10	10750
582	1	10843
582	2	10778
582	3	10779
582	4	10912
582	5	10700
582	6	10780
582	7	10880
582	8	10913
582	9	10753
582	10	10861
583	1	10950
583	2	11026
583	3	10862
583	4	10838
583	5	10901
583	6	10788
583	7	10907
583	8	10955
583	9	10768
583	10	10971
584	1	10850
584	2	10936
584	3	11059
584	4	11001
584	5	10943
584	6	10827
584	7	10969
584	8	10906
584	9	10953
584	10	10809
585	1	11119
585	2	10854
585	3	11046
585	4	10738
585	5	10986
585	6	10987
585	7	10935
585	8	10981
585	9	10900
585	10	11010
586	1	10999
586	2	11020
586	3	11000
586	4	10997
586	5	11110
586	6	11084
586	7	10878
586	8	11100
586	9	10982
586	10	10999
587	1	11014
587	2	10939
587	3	11018
587	4	11027
587	5	10863
587	6	10911
587	7	10917
587	8	11007
587	9	10963
587	10	10891
588	1	10897
588	2	10992
588	3	11157
588	4	11114
588	5	11193
588	6	11022
588	7	10997
588	8	11077
588	9	10838
588	10	11032
589	1	11068
589	2	11115
589	3	11036
589	4	11036
589	5	11052
589	6	11082
589	7	10988
589	8	11107
589	9	11127
589	10	11018
590	1	11130
590	2	11100
590	3	11098
590	4	11000
590	5	11128
590	6	10993
590	7	11087
590	8	11178
590	9	11081
590	10	11138
591	1	11099
591	2	11059
591	3	11155
591	4	11177
591	5	11043
591	6	11089
591	7	11258
591	8	11174
591	9	11096
591	10	11150
592	1	11160
592	2	11276
592	3	11144
592	4	11145
592	5	11169
592	6	11249
592	7	11303
592	8	11258
592	9	11177
592	10	11263
593	1	11111
593	2	11216
593	3	11092
593	4	11038
593	5	11266
593	6	11126
593	7	11206
593	8	11105
593	9	11275
593	10	11405
594	1	11195
594	2	11234
594	3	11101
594	4	11283
594	5	11289
594	6	11143
594	7	11086
594	8	11218
594	9	11239
594	10	11350
595	1	11296
595	2	11235
595	3	11152
595	4	11210
595	5	11190
595	6	11139
595	7	11213
595	8	11143
595	9	11208
595	10	11167
596	1	11399
596	2	11373
596	3	11321
596	4	11275
596	5	11306
596	6	11325
596	7	11193
596	8	11334
596	9	11247
596	10	11222
597	1	11313
597	2	11185
597	3	11337
597	4	11327
597	5	11405
597	6	11235
597	7	11345
597	8	11327
597	9	11363
597	10	11267
598	1	11346
598	2	11416
598	3	11303
598	4	11325
598	5	11227
598	6	11485
598	7	11266
598	8	11305
598	9	11301
598	10	11200
599	1	11333
599	2	11466
599	3	11311
599	4	11355
599	5	11261
599	6	11339
599	7	11392
599	8	11351
599	9	11272
599	10	11382
600	1	11321
600	2	11359
600	3	11315
600	4	11304
600	5	11441
600	6	11241
600	7	11361
600	8	11268
600	9	11307
600	10	11327
601	1	11460
601	2	11427
601	3	11387
601	4	11329
601	5	11354
601	6	11405
601	7	11330
601	8	11392
601	9	11307
601	10	11321
602	1	11365
602	2	11361
602	3	11464
602	4	11469
602	5	11384
602	6	11344
602	7	11430
602	8	11345
602	9	11415
602	10	11431
603	1	11375
603	2	11343
603	3	11462
603	4	11366
603	5	11360
603	6	11380
603	7	11346
603	8	11366
603	9	11484
603	10	11377
604	1	11541
604	2	11403
604	3	11656
604	4	11432
604	5	11545
604	6	11658
604	7	11440
604	8	11466
604	9	11579
604	10	11540
605	1	11476
605	2	11539
605	3	11404
605	4	11364
605	5	11477
605	6	11487
605	7	11593
605	8	11504
605	9	11629
605	10	11317
606	1	11435
606	2	11531
606	3	11403
606	4	11351
606	5	11446
606	6	11589
606	7	11431
606	8	11381
606	9	11501
606	10	11413
607	1	11429
607	2	11527
607	3	11407
607	4	11509
607	5	11578
607	6	11451
607	7	11570
607	8	11483
607	9	11642
607	10	11443
608	1	11526
608	2	11716
608	3	11477
608	4	11437
608	5	11460
608	6	11385
608	7	11498
608	8	11435
608	9	11409
608	10	11472
609	1	11657
609	2	11581
609	3	11526
609	4	11491
609	5	11554
609	6	11535
609	7	11478
609	8	11395
609	9	11578
609	10	11633
610	1	11706
610	2	11766
610	3	11657
610	4	11413
610	5	11625
610	6	11709
610	7	11554
610	8	11603
610	9	11414
610	10	11558
611	1	11543
611	2	11552
611	3	11629
611	4	11717
611	5	11625
611	6	11474
611	7	11673
611	8	11643
611	9	11625
611	10	11510
612	1	11694
612	2	11566
612	3	11703
612	4	11769
612	5	11527
612	6	11637
612	7	11689
612	8	11711
612	9	11527
612	10	11735
613	1	11592
613	2	11817
613	3	11609
613	4	11694
613	5	11696
613	6	11707
613	7	11569
613	8	11835
613	9	11582
613	10	11640
614	1	11692
614	2	11642
614	3	11708
614	4	11561
614	5	11652
614	6	11748
614	7	11631
614	8	11702
614	9	11583
614	10	11826
615	1	11745
615	2	11551
615	3	11721
615	4	11723
615	5	11681
615	6	11800
615	7	11725
615	8	11745
615	9	11710
615	10	11771
616	1	11853
616	2	11853
616	3	11754
616	4	11740
616	5	11696
616	6	11716
616	7	11676
616	8	11732
616	9	11958
616	10	11731
617	1	11860
617	2	11778
617	3	11770
617	4	11976
617	5	11895
617	6	11737
617	7	11970
617	8	11884
617	9	11758
617	10	11816
618	1	11908
618	2	11719
618	3	11890
618	4	11785
618	5	11800
618	6	11784
618	7	11786
618	8	11966
618	9	11879
