length	run	comparisons
418	2	9000
418	3	9093
418	4	9059
418	5	8931
418	6	9019
418	7	9059
418	8	9088
418	9	8990
418	10	8924
419	1	9151
419	2	8955
419	3	8995
419	4	9030
419	5	8956
419	6	8948
419	7	9008
419	8	8958
419	9	9086
419	10	8892
420	1	9203
420	2	9113
420	3	9074
420	4	9206
420	5	9067
420	6	9204
420	7	9034
420	8	9156
420	9	8971
420	10	8980
421	1	9064
421	2	9107
421	3	9051
421	4	8978
421	5	9033
421	6	9134
421	7	9115
421	8	9094
421	9	9084
421	10	9254
422	1	9115
422	2	9279
422	3	9234
422	4	9096
422	5	9050
422	6	9155
422	7	9262
422	8	9008
422	9	8946
422	10	9239
423	1	9259
423	2	9236
423	3	9203
423	4	9136
423	5	9155
423	6	9188
423	7	8954
423	8	9061
423	9	9051
423	10	9218
424	1	9141
424	2	9059
424	3	9256
424	4	9172
424	5	9040
424	6	9346
424	7	9114
424	8	9094
424	9	9240
424	10	9027
425	1	9172
425	2	9201
425	3	9219
425	4	8990
425	5	8951
425	6	9067
425	7	9287
425	8	9178
425	9	9137
425	10	9329
426	1	9318
426	2	9201
426	3	9440
426	4	9153
426	5	9227
426	6	9114
426	7	9207
426	8	9265
426	9	9288
426	10	9261
427	1	9102
427	2	9290
427	3	9356
427	4	9263
427	5	9348
427	6	9200
427	7	9236
427	8	9300
427	9	9104
427	10	9398
428	1	9132
428	2	9209
428	3	9097
428	4	8952
428	5	9266
428	6	9023
428	7	9412
428	8	9274
428	9	9214
428	10	9188
429	1	9251
429	2	9110
429	3	9394
429	4	9236
429	5	9104
429	6	9301
429	7	9263
429	8	9178
429	9	8856
429	10	9076
430	1	9283
430	2	9098
430	3	9296
430	4	9082
430	5	9210
430	6	9125
430	7	9128
430	8	9296
430	9	9115
430	10	9320
431	1	9309
431	2	9191
431	3	9406
431	4	9137
431	5	9247
431	6	9212
431	7	9233
431	8	9112
431	9	9139
431	10	9162
432	1	9157
432	2	9036
432	3	9105
432	4	9143
432	5	8994
432	6	9108
432	7	8977
432	8	8925
432	9	9077
432	10	9167
433	1	8819
433	2	8899
433	3	9085
433	4	9109
433	5	9024
433	6	9058
433	7	9009
433	8	9017
433	9	8978
433	10	8930
434	1	9475
434	2	9572
434	3	9404
434	4	9686
434	5	9419
434	6	9376
434	7	9520
434	8	9254
434	9	9647
434	10	9405
435	1	9585
435	2	9569
435	3	9490
435	4	9523
435	5	9525
435	6	9522
435	7	9534
435	8	9666
435	9	9600
435	10	9450
436	1	9736
436	2	9565
436	3	9687
436	4	9483
436	5	9477
436	6	9556
436	7	9535
436	8	9575
436	9	9567
436	10	9581
437	1	9614
437	2	9512
437	3	9582
437	4	9738
437	5	9457
437	6	9541
437	7	9544
437	8	9629
437	9	9528
437	10	9509
438	1	9549
438	2	9621
438	3	9630
438	4	9429
438	5	9677
438	6	9737
438	7	9641
438	8	9592
438	9	9670
438	10	9474
439	1	9481
439	2	9755
439	3	9592
439	4	9621
439	5	9662
439	6	9706
439	7	9642
439	8	9685
439	9	9627
439	10	9627
440	1	9568
440	2	9914
440	3	9472
440	4	9656
440	5	9605
440	6	9818
440	7	9734
440	8	9557
440	9	9641
440	10	9751
441	1	9770
441	2	9601
441	3	9806
441	4	9605
441	5	9614
441	6	9530
441	7	9523
441	8	9578
441	9	9714
441	10	9676
442	1	9794
442	2	9823
442	3	9846
442	4	9828
442	5	9698
442	6	9761
442	7	9879
442	8	9760
442	9	9745
442	10	9656
443	1	9772
443	2	9913
443	3	9887
443	4	9629
443	5	9786
443	6	9668
443	7	9770
443	8	9681
443	9	9758
443	10	9666
444	1	9453
444	2	9624
444	3	9756
444	4	9719
444	5	9648
444	6	9563
444	7	9860
444	8	9814
444	9	9698
444	10	9706
445	1	9784
445	2	9800
445	3	9796
445	4	9729
445	5	9645
445	6	9660
445	7	9920
445	8	9722
445	9	9895
445	10	9750
446	1	9690
446	2	9911
446	3	9734
446	4	9552
446	5	9584
446	6	9603
446	7	9676
446	8	9786
446	9	9763
446	10	9679
447	1	9631
447	2	9736
447	3	9910
447	4	9623
447	5	9603
447	6	9720
447	7	9692
447	8	9777
447	9	9779
447	10	9742
448	1	9479
448	2	9573
448	3	9641
448	4	9375
448	5	9435
448	6	9526
448	7	9499
448	8	9543
448	9	9567
448	10	9286
449	1	9547
449	2	9576
449	3	9651
449	4	9524
449	5	9626
449	6	9708
449	7	9519
449	8	9508
449	9	9509
449	10	9567
450	1	9807
450	2	9995
450	3	10078
450	4	10060
450	5	9964
450	6	10132
450	7	10053
450	8	9943
450	9	10144
450	10	10187
451	1	9999
451	2	9980
451	3	10089
451	4	10014
451	5	10067
451	6	9996
451	7	10127
451	8	10155
451	9	10122
451	10	10079
452	1	10240
452	2	10249
452	3	10096
452	4	10115
452	5	10026
452	6	10198
452	7	10353
452	8	10177
452	9	9989
452	10	10196
453	1	10321
453	2	10094
453	3	10181
453	4	10049
453	5	10132
453	6	10163
453	7	9991
453	8	10097
453	9	10305
453	10	10088
454	1	10182
454	2	9937
454	3	10112
454	4	10171
454	5	9999
454	6	10240
454	7	10070
454	8	10254
454	9	10494
454	10	10205
455	1	10191
455	2	10186
455	3	10313
455	4	10235
455	5	10136
455	6	10303
455	7	10326
455	8	10180
455	9	10226
455	10	10162
456	1	10202
456	2	10229
456	3	10234
456	4	10183
456	5	10218
456	6	10208
456	7	10071
456	8	10229
456	9	10339
456	10	10061
457	1	10277
457	2	10208
457	3	10182
457	4	10303
457	5	10265
457	6	10209
457	7	10317
457	8	10252
457	9	10223
457	10	10054
458	1	10182
458	2	10318
458	3	10313
458	4	10245
458	5	10151
458	6	10193
458	7	10155
458	8	10287
458	9	10323
458	10	10229
459	1	10146
459	2	10174
459	3	10248
459	4	10259
459	5	10208
459	6	10206
459	7	10198
459	8	10212
459	9	10213
459	10	10352
460	1	10138
460	2	10490
460	3	10176
460	4	10209
460	5	10215
460	6	10088
460	7	10219
460	8	10209
460	9	10131
460	10	9895
461	1	10190
461	2	9973
461	3	10229
461	4	10294
461	5	10189
461	6	10346
461	7	10307
461	8	10321
461	9	10192
461	10	10371
462	1	10159
462	2	10394
462	3	10144
462	4	10409
462	5	10326
462	6	10356
462	7	10122
462	8	10251
462	9	10035
462	10	10205
463	1	10254
463	2	10190
463	3	10229
463	4	10226
463	5	10241
463	6	10170
463	7	10159
463	8	10078
463	9	10159
463	10	10308
464	1	10061
464	2	9890
464	3	10028
464	4	10146
464	5	10015
464	6	10045
464	7	9914
464	8	9970
464	9	9901
464	10	10122
465	1	10073
465	2	10123
465	3	9989
465	4	9961
465	5	10190
465	6	10009
465	7	9972
465	8	9971
465	9	9833
465	10	10096
466	1	10623
466	2	10649
466	3	10450
466	4	10568
466	5	10555
466	6	10488
466	7	10634
466	8	10591
466	9	10506
466	10	10660
467	1	10573
467	2	10417
467	3	10662
467	4	10662
467	5	10528
467	6	10527
467	7	10581
467	8	10638
467	9	10509
467	10	10590
468	1	10820
468	2	10874
468	3	10807
468	4	10589
468	5	10445
468	6	10484
468	7	10624
468	8	10523
468	9	10387
468	10	10611
469	1	10459
469	2	10535
469	3	10497
469	4	10514
469	5	10755
469	6	10588
469	7	10505
469	8	10649
469	9	10579
469	10	10626
470	1	10660
470	2	10621
470	3	10621
470	4	10680
470	5	10582
470	6	10873
470	7	10507
470	8	10727
470	9	10627
470	10	10837
471	1	10653
471	2	10597
471	3	10874
471	4	10588
471	5	10694
471	6	10896
471	7	10812
471	8	10566
471	9	10650
471	10	10637
472	1	10755
472	2	10715
472	3	10681
472	4	10833
472	5	10651
472	6	10640
472	7	10822
472	8	10517
472	9	10410
472	10	10506
473	1	10653
473	2	10788
473	3	10781
473	4	10728
473	5	10912
473	6	10790
473	7	10515
473	8	10604
473	9	10656
473	10	10782
474	1	10866
474	2	10641
474	3	10828
474	4	10609
474	5	10771
474	6	10935
474	7	10661
474	8	10974
474	9	10594
474	10	10726
475	1	11078
475	2	10717
475	3	10669
475	4	10580
475	5	10664
475	6	10604
475	7	10685
475	8	10882
475	9	10711
475	10	10573
476	1	10708
476	2	10703
476	3	10814
476	4	10605
476	5	10692
476	6	10700
476	7	10680
476	8	10736
476	9	10600
476	10	10755
477	1	10695
477	2	10784
477	3	10901
477	4	10806
477	5	10812
477	6	10740
477	7	10680
477	8	10848
477	9	11027
477	10	10781
478	1	10609
478	2	10657
478	3	10655
478	4	10632
478	5	10757
478	6	10938
478	7	10733
478	8	10766
478	9	10623
478	10	10836
479	1	10753
479	2	10733
479	3	10621
479	4	10582
479	5	10865
479	6	10862
479	7	10881
479	8	10700
479	9	10550
479	10	10599
480	1	10456
480	2	10426
480	3	10569
480	4	10553
480	5	10472
480	6	10479
480	7	10302
480	8	10432
480	9	10384
480	10	10648
481	1	10490
481	2	10527
481	3	10575
481	4	10847
481	5	10744
481	6	10606
481	7	10611
481	8	10574
481	9	10564
481	10	10530
482	1	11096
482	2	11156
482	3	11241
482	4	11209
482	5	11157
482	6	10980
482	7	11080
482	8	10905
482	9	11046
482	10	10880
483	1	10942
483	2	10985
483	3	11224
483	4	10990
483	5	11044
483	6	11150
483	7	11107
483	8	11235
483	9	11401
483	10	10991
484	1	11402
484	2	11344
484	3	11110
484	4	11073
484	5	11285
484	6	11101
484	7	11294
484	8	11088
484	9	11168
484	10	11243
485	1	11219
485	2	11168
485	3	11317
485	4	11252
485	5	10944
485	6	11171
485	7	11084
485	8	11259
485	9	11276
485	10	11171
486	1	11133
486	2	11221
486	3	11080
486	4	11179
486	5	11144
486	6	11266
486	7	11266
486	8	11141
486	9	11202
486	10	11160
487	1	11287
487	2	11292
487	3	11259
487	4	11610
487	5	11156
487	6	11370
487	7	11316
487	8	11203
487	9	11304
487	10	11228
488	1	11224
488	2	11331
488	3	11239
488	4	11325
488	5	10949
488	6	11068
488	7	11143
488	8	11204
488	9	11205
488	10	11404
489	1	11604
489	2	11354
489	3	11109
489	4	11154
489	5	11287
489	6	11504
489	7	11082
489	8	11396
489	9	11321
489	10	11251
490	1	11253
490	2	11290
490	3	11476
490	4	11345
490	5	11307
490	6	11120
490	7	11305
490	8	11132
490	9	11372
490	10	11353
491	1	11396
491	2	10935
491	3	11182
491	4	11337
491	5	11425
491	6	11262
491	7	11311
491	8	11410
491	9	11365
491	10	11301
492	1	11160
492	2	11571
492	3	11203
492	4	11443
492	5	11165
492	6	11199
492	7	11256
492	8	11287
492	9	11144
492	10	11349
493	1	11329
493	2	11264
493	3	11178
493	4	11113
493	5	11150
493	6	11197
493	7	11254
493	8	11414
493	9	10928
493	10	11127
494	1	11257
494	2	11245
494	3	11228
494	4	11380
494	5	11031
494	6	11102
494	7	11306
494	8	11312
494	9	11277
494	10	11181
495	1	11364
495	2	11396
495	3	11065
495	4	11169
495	5	11286
495	6	11291
495	7	11086
495	8	11364
495	9	11347
495	10	11365
496	1	11183
496	2	11111
496	3	11228
496	4	10991
496	5	11140
496	6	11086
496	7	11120
496	8	10993
496	9	11035
496	10	11150
497	1	11022
497	2	11153
497	3	11179
497	4	11045
497	5	11138
497	6	11094
497	7	10992
497	8	11202
497	9	11125
497	10	11156
498	1	11632
498	2	11651
498	3	11489
498	4	11581
498	5	11612
498	6	11689
498	7	11503
498	8	11712
498	9	11426
498	10	11844
499	1	11740
499	2	11535
499	3	11567
499	4	11624
499	5	11619
499	6	11805
499	7	11633
499	8	11648
499	9	11618
499	10	11598
500	1	11723
500	2	11677
500	3	11737
500	4	11724
500	5	11675
500	6	11770
500	7	11669
500	8	11720
500	9	11765
500	10	11672
501	1	11578
501	2	11595
501	3	11663
501	4	11778
501	5	11827
501	6	11785
501	7	11668
501	8	11881
501	9	11875
501	10	11512
502	1	11739
502	2	11902
502	3	11602
502	4	11786
502	5	11638
502	6	11524
502	7	11613
502	8	11597
502	9	11716
502	10	11728
503	1	11687
503	2	11588
503	3	11910
503	4	11959
503	5	11934
503	6	11936
503	7	11788
503	8	11699
503	9	11565
503	10	11797
504	1	11923
504	2	11705
504	3	11704
504	4	11821
504	5	11676
504	6	11875
504	7	11808
504	8	11999
504	9	11839
504	10	11877
505	1	11845
505	2	11795
505	3	11940
505	4	11880
505	5	11906
505	6	11854
505	7	11725
505	8	11688
505	9	11752
505	10	11843
506	1	11968
506	2	11717
506	3	11761
506	4	11715
506	5	11821
506	6	11987
506	7	11763
506	8	11644
506	9	11780
506	10	11752
507	1	11838
507	2	11696
507	3	12022
507	4	11915
507	5	11770
507	6	11805
507	7	11769
507	8	11753
507	9	11856
507	10	11580
508	1	11761
508	2	11576
508	3	11725
508	4	11742
508	5	11757
508	6	11855
508	7	11756
508	8	11752
508	9	11784
508	10	11975
509	1	11614
509	2	11694
509	3	11928
509	4	11777
509	5	11783
509	6	11763
509	7	11866
509	8	11813
509	9	11795
509	10	11742
510	1	11884
510	2	11874
510	3	11705
510	4	11705
510	5	11930
510	6	11930
510	7	11574
510	8	11667
510	9	11850
510	10	11924
511	1	11846
511	2	11893
511	3	11911
511	4	12041
511	5	11680
511	6	11722
511	7	11718
511	8	11828
511	9	11987
511	10	11657
512	1	10167
512	2	10030
512	3	10226
512	4	10135
512	5	10180
512	6	10257
512	7	10262
512	8	10122
512	9	10141
512	10	10017
513	1	10171
513	2	10243
513	3	10382
513	4	10316
513	5	10381
513	6	10193
513	7	10405
513	8	10314
513	9	10387
513	10	10429
514	1	11910
514	2	11658
514	3	11778
514	4	11738
514	5	11634
514	6	11639
514	7	11697
514	8	11469
514	9	11567
514	10	11807
515	1	11720
515	2	11717
515	3	11791
515	4	11816
515	5	11929
515	6	11747
515	7	11747
515	8	11790
515	9	11741
515	10	11803
516	1	12099
516	2	11962
516	3	11789
516	4	11930
516	5	11983
516	6	11849
516	7	11882
516	8	11984
516	9	11664
516	10	11707
517	1	11723
517	2	11733
517	3	11964
517	4	11852
517	5	11805
517	6	11918
517	7	11937
517	8	12061
517	9	11885
517	10	11723
518	1	11791
518	2	11840
518	3	12114
518	4	11869
518	5	11678
518	6	11858
518	7	11985
518	8	11608
518	9	11776
518	10	11582
519	1	11990
519	2	11699
519	3	11870
519	4	11825
519	5	11807
519	6	12198
519	7	11822
519	8	11729
519	9	11839
519	10	11879
520	1	11839
520	2	11574
520	3	11667
520	4	11644
520	5	11844
520	6	11733
520	7	11923
520	8	11776
520	9	11845
520	10	12024
521	1	11699
521	2	11889
521	3	11820
521	4	11846
521	5	11597
521	6	11733
521	7	11733
521	8	11696
521	9	11766
521	10	11891
522	1	11686
522	2	11642
522	3	11659
522	4	11532
522	5	11713
522	6	11755
522	7	11682
522	8	11683
522	9	11694
522	10	11964
523	1	11802
523	2	11795
523	3	11825
523	4	11711
523	5	11712
523	6	11988
523	7	11919
523	8	11835
523	9	11656
523	10	11670
524	1	11720
524	2	11727
524	3	11730
524	4	11688
524	5	11633
524	6	11801
524	7	11579
524	8	11702
524	9	11703
524	10	11575
525	1	11780
525	2	11912
525	3	11700
525	4	11745
525	5	11724
525	6	11677
525	7	11909
525	8	11597
525	9	11741
525	10	11593
526	1	11696
526	2	11588
526	3	11583
526	4	11612
526	5	11784
526	6	11815
526	7	11423
526	8	11528
526	9	11586
526	10	11788
527	1	11676
527	2	11678
527	3	11748
527	4	11583
527	5	11577
527	6	11679
527	7	11670
527	8	11611
527	9	11663
527	10	11965
528	1	11732
528	2	11409
528	3	11623
528	4	11734
528	5	11706
528	6	11696
528	7	11424
528	8	11552
528	9	11748
528	10	11640
529	1	11624
529	2	11844
529	3	11658
529	4	11505
529	5	11683
529	6	11821
529	7	11759
529	8	11641
529	9	11457
529	10	11699
530	1	11592
530	2	11414
530	3	11730
530	4	11817
530	5	11611
530	6	11813
530	7	11699
530	8	11762
530	9	11618
530	10	11857
531	1	11633
531	2	11557
531	3	11770
531	4	11540
531	5	11552
531	6	11518
531	7	11778
531	8	11744
531	9	11585
531	10	11521
532	1	11568
532	2	11630
532	3	11759
532	4	11495
532	5	11813
532	6	11552
532	7	11569
532	8	11647
532	9	11668
532	10	11556
533	1	11678
533	2	11818
533	3	11546
533	4	11729
533	5	11555
533	6	11490
533	7	11433
533	8	11404
533	9	11695
533	10	11439
534	1	11600
534	2	11462
534	3	11560
534	4	11635
534	5	11701
534	6	11702
534	7	11632
534	8	11562
534	9	11565
534	10	11560
535	1	11757
535	2	11605
535	3	11716
535	4	11502
535	5	11568
535	6	11673
535	7	11692
535	8	11617
535	9	11553
535	10	11546
536	1	11607
536	2	11730
536	3	11476
536	4	11361
536	5	11267
536	6	11613
536	7	11505
536	8	11525
536	9	11518
536	10	11598
537	1	11425
537	2	11871
537	3	11662
537	4	11705
537	5	11706
537	6	11465
537	7	11732
537	8	11673
537	9	11457
537	10	11796
538	1	11662
538	2	11619
538	3	11450
538	4	11838
538	5	11633
538	6	11490
538	7	11571
538	8	11919
538	9	11616
538	10	11447
539	1	11793
539	2	11848
539	3	11420
539	4	11942
539	5	11498
539	6	11698
539	7	11544
539	8	11656
539	9	11801
539	10	11419
540	1	11433
540	2	11508
540	3	11512
540	4	11688
540	5	11785
540	6	11497
540	7	11471
540	8	11676
540	9	11327
540	10	11355
541	1	11595
541	2	11488
541	3	11473
541	4	11693
541	5	11669
541	6	11475
541	7	11673
541	8	11525
541	9	11679
541	10	11764
542	1	11497
542	2	11392
542	3	11270
542	4	11463
542	5	11484
542	6	11600
542	7	11481
542	8	11456
542	9	11555
542	10	11564
543	1	11573
543	2	11364
543	3	11567
543	4	11362
543	5	11621
543	6	11515
543	7	11561
543	8	11507
543	9	11532
543	10	11601
544	1	11086
544	2	11047
544	3	10968
544	4	10945
544	5	10963
544	6	11133
544	7	11045
544	8	10976
544	9	11113
544	10	11121
545	1	11214
545	2	11137
545	3	11284
545	4	11264
545	5	11239
545	6	11163
545	7	11056
545	8	11130
545	9	11371
545	10	11234
546	1	12585
546	2	12543
546	3	12574
546	4	12550
546	5	12470
546	6	12714
546	7	12601
546	8	12593
546	9	12482
546	10	12666
547	1	12535
547	2	12571
547	3	12664
547	4	12694
547	5	12548
547	6	12784
547	7	12440
547	8	12533
547	9	12688
547	10	12671
548	1	12890
548	2	13130
548	3	13010
548	4	12708
548	5	12726
548	6	13133
548	7	12821
548	8	12909
548	9	12767
548	10	12706
549	1	12632
549	2	12652
549	3	12833
549	4	12772
549	5	12704
549	6	12763
549	7	12957
549	8	12769
549	9	12803
549	10	12836
550	1	12638
550	2	12682
550	3	12713
550	4	12711
550	5	12772
550	6	12721
550	7	12626
550	8	12867
550	9	12751
550	10	12839
551	1	12799
551	2	12782
551	3	12771
551	4	12815
551	5	13008
551	6	12642
551	7	12756
551	8	12802
551	9	12606
551	10	12577
552	1	12656
552	2	12597
552	3	12621
552	4	12863
552	5	12622
552	6	12689
552	7	12827
552	8	12762
552	9	12573
552	10	12827
553	1	12901
553	2	12642
553	3	12698
553	4	12840
553	5	12764
553	6	12913
553	7	12614
553	8	12733
553	9	12696
553	10	12445
554	1	12660
554	2	12708
554	3	12534
554	4	12372
554	5	12903
554	6	12753
554	7	12427
554	8	12710
554	9	12426
554	10	12410
555	1	12716
555	2	12419
555	3	12698
555	4	12992
555	5	12733
555	6	12743
555	7	12628
555	8	12478
555	9	12463
555	10	12732
556	1	12538
556	2	12530
556	3	12564
556	4	12498
556	5	12620
556	6	12867
556	7	12608
556	8	12654
556	9	12632
556	10	12324
557	1	12601
557	2	12790
557	3	12791
557	4	12646
557	5	12407
557	6	12660
557	7	12632
557	8	12625
557	9	12873
557	10	12770
558	1	12539
558	2	12361
558	3	12441
558	4	12449
558	5	12737
558	6	12520
558	7	12629
558	8	12537
558	9	12512
558	10	12548
559	1	12545
559	2	12328
559	3	12860
559	4	12547
559	5	12319
559	6	12463
559	7	12614
559	8	12514
559	9	12692
559	10	12750
560	1	12459
560	2	12434
560	3	12511
560	4	12545
560	5	12378
560	6	12420
560	7	12761
560	8	12618
560	9	12427
560	10	12506
561	1	12785
561	2	12784
561	3	12540
561	4	12680
561	5	12885
561	6	12623
561	7	12466
561	8	12518
561	9	12651
561	10	12685
562	1	12677
562	2	12519
562	3	12553
562	4	12720
562	5	12334
562	6	12854
562	7	12555
562	8	12550
562	9	12660
562	10	12860
563	1	12336
563	2	12623
563	3	12734
563	4	12652
563	5	12801
563	6	12501
563	7	12661
563	8	12533
563	9	12450
563	10	12661
564	1	12452
564	2	12569
564	3	12536
564	4	12658
564	5	12319
564	6	12624
564	7	12686
564	8	12753
564	9	12665
564	10	12728
565	1	12640
565	2	12485
565	3	12408
565	4	12488
565	5	12499
565	6	12519
565	7	12617
565	8	12543
565	9	12548
565	10	12625
566	1	12786
566	2	12650
566	3	12503
566	4	12345
566	5	12699
566	6	12673
566	7	12416
566	8	12706
566	9	12440
566	10	12732
567	1	12472
567	2	12868
567	3	12331
567	4	12317
567	5	12713
567	6	12685
567	7	12549
567	8	12537
567	9	12468
567	10	12403
568	1	12327
568	2	12748
568	3	12239
568	4	12407
568	5	12756
568	6	12580
568	7	12376
568	8	12366
568	9	12520
568	10	12541
569	1	12672
569	2	12280
569	3	12300
569	4	12444
569	5	12542
569	6	12533
569	7	12497
569	8	12445
569	9	12298
569	10	12449
570	1	12680
570	2	12600
570	3	12571
570	4	12582
570	5	12568
570	6	12516
570	7	12591
570	8	12789
570	9	12316
570	10	12568
571	1	12656
571	2	12576
571	3	12691
571	4	12462
571	5	12509
571	6	12333
571	7	12529
571	8	12546
571	9	12592
571	10	12542
572	1	12468
572	2	12410
572	3	12562
572	4	12383
572	5	12511
572	6	12690
572	7	12674
572	8	12428
572	9	12623
572	10	12698
573	1	12445
573	2	12604
573	3	12572
573	4	12460
573	5	12519
573	6	12356
573	7	12252
573	8	12770
573	9	12575
573	10	12531
574	1	12478
574	2	12467
574	3	12630
574	4	12483
574	5	12252
574	6	12570
574	7	12424
574	8	12525
574	9	12551
574	10	12373
575	1	12354
575	2	12333
575	3	12488
575	4	12520
575	5	12364
575	6	12312
575	7	12432
575	8	12487
575	9	12335
575	10	12387
576	1	11913
576	2	11888
576	3	11993
576	4	12077
576	5	11944
576	6	12016
576	7	11980
576	8	11742
576	9	11975
576	10	11970
577	1	12037
577	2	11991
577	3	12156
577	4	12237
577	5	12051
577	6	12175
577	7	12007
577	8	12206
577	9	12077
577	10	12160
578	1	13534
578	2	13548
578	3	13426
578	4	13406
578	5	13505
578	6	13486
578	7	13456
578	8	13445
578	9	13588
578	10	13565
579	1	13713
579	2	13346
579	3	13595
579	4	13645
579	5	13569
579	6	13543
579	7	13431
579	8	13585
579	9	13509
579	10	13656
580	1	13419
580	2	13782
580	3	13663
580	4	13584
580	5	13661
580	6	13635
580	7	13578
580	8	13652
580	9	13707
580	10	13706
581	1	13618
581	2	13623
581	3	13770
581	4	13776
581	5	13668
581	6	13761
581	7	13722
581	8	13588
581	9	13829
581	10	13557
582	1	13416
582	2	13665
582	3	13634
582	4	13824
582	5	13677
582	6	13468
582	7	13576
582	8	13555
582	9	13627
582	10	13449
583	1	13771
583	2	13571
583	3	13605
583	4	13520
583	5	13772
583	6	13526
583	7	13737
583	8	13725
583	9	13542
583	10	13866
584	1	13379
584	2	13775
584	3	13771
584	4	13585
584	5	13493
584	6	13438
584	7	13583
584	8	13461
584	9	13707
584	10	13417
585	1	13735
585	2	13389
585	3	13788
585	4	13231
585	5	13632
585	6	13501
585	7	13511
585	8	13535
585	9	13614
585	10	13635
586	1	13625
586	2	13739
586	3	13655
586	4	13322
586	5	13641
586	6	13613
586	7	13426
586	8	13601
586	9	13553
586	10	13468
587	1	13578
587	2	13558
587	3	13572
587	4	13665
587	5	13309
587	6	13493
587	7	13417
587	8	13576
587	9	13677
587	10	13604
588	1	13382
588	2	13401
588	3	13772
588	4	13668
588	5	13672
588	6	13602
588	7	13549
588	8	13664
588	9	13260
588	10	13511
589	1	13457
589	2	13695
589	3	13610
589	4	13617
589	5	13572
589	6	13625
589	7	13639
589	8	13527
589	9	13633
589	10	13522
590	1	13611
590	2	13564
590	3	13469
590	4	13425
590	5	13535
590	6	13499
590	7	13513
590	8	13757
590	9	13524
590	10	13548
591	1	13562
591	2	13456
591	3	13673
591	4	13706
591	5	13317
591	6	13356
591	7	13801
591	8	13457
591	9	13475
591	10	13612
592	1	13367
592	2	13767
592	3	13601
592	4	13391
592	5	13493
592	6	13500
592	7	13587
592	8	13638
592	9	13580
592	10	13593
593	1	13333
593	2	13517
593	3	13314
593	4	13245
593	5	13423
593	6	13447
593	7	13479
593	8	13499
593	9	13748
593	10	13862
594	1	13439
594	2	13501
594	3	13567
594	4	13807
594	5	13472
594	6	13467
594	7	13460
594	8	13360
594	9	13616
594	10	13709
595	1	13582
595	2	13536
595	3	13590
595	4	13334
595	5	13596
595	6	13490
595	7	13442
595	8	13343
595	9	13373
595	10	13500
596	1	13728
596	2	13572
596	3	13601
596	4	13659
596	5	13567
596	6	13681
596	7	13501
596	8	13539
596	9	13555
596	10	13521
597	1	13358
597	2	13525
597	3	13635
597	4	13525
597	5	13529
597	6	13362
597	7	13426
597	8	13468
597	9	13569
597	10	13450
598	1	13661
598	2	13584
598	3	13822
598	4	13484
598	5	13294
598	6	13776
598	7	13542
598	8	13371
598	9	13660
598	10	13490
599	1	13511
599	2	13861
599	3	13431
599	4	13516
599	5	13360
599	6	13670
599	7	13694
599	8	13442
599	9	13559
599	10	13717
600	1	13383
600	2	13277
600	3	13385
600	4	13509
600	5	13497
600	6	13355
600	7	13397
600	8	13281
600	9	13563
600	10	13459
601	1	13563
601	2	13454
601	3	13461
601	4	13499
601	5	13489
601	6	13497
601	7	13357
601	8	13477
601	9	13302
601	10	13815
602	1	13570
602	2	13576
602	3	13216
602	4	13641
602	5	13544
602	6	13479
602	7	13345
602	8	13590
602	9	13503
602	10	13319
603	1	13251
603	2	13528
603	3	13474
603	4	13411
603	5	13384
603	6	13431
603	7	13493
603	8	13286
603	9	13566
603	10	13437
604	1	13362
604	2	13357
604	3	13424
604	4	13428
604	5	13637
604	6	13684
604	7	13587
604	8	13481
604	9	13750
604	10	13590
605	1	13421
605	2	13515
605	3	13276
605	4	13456
605	5	13290
605	6	13497
605	7	13831
605	8	13730
605	9	13608
605	10	13261
606	1	13143
606	2	13405
606	3	13183
606	4	13150
606	5	13280
606	6	13612
606	7	13214
606	8	13190
606	9	13352
606	10	13441
607	1	13159
607	2	13330
607	3	13304
607	4	13399
607	5	13564
607	6	13220
607	7	13388
607	8	13542
607	9	13461
607	10	13195
608	1	12908
608	2	13203
608	3	12847
608	4	12850
608	5	12970
608	6	12922
608	7	12789
608	8	12922
608	9	12825
608	10	12793
609	1	13029
609	2	12984
609	3	13089
609	4	12878
609	5	13054
609	6	13094
609	7	12706
609	8	12839
609	9	12964
609	10	13248
610	1	14509
610	2	14483
610	3	14528
610	4	14225
610	5	14413
610	6	14505
610	7	14351
610	8	14391
610	9	14373
610	10	14399
611	1	14435
611	2	14320
611	3	14475
611	4	14463
611	5	14476
611	6	14243
611	7	14476
611	8	14481
611	9	14329
611	10	14196
612	1	14544
612	2	14765
612	3	14612
612	4	14981
612	5	14531
612	6	14612
612	7	14684
612	8	14734
612	9	14443
612	10	14781
613	1	14609
613	2	14827
613	3	14592
613	4	14793
613	5	14661
613	6	14799
613	7	14559
613	8	14897
613	9	14408
613	10	14542
614	1	14727
614	2	14611
614	3	14665
614	4	14410
614	5	14549
614	6	14648
614	7	14522
614	8	14524
614	9	14431
614	10	14700
615	1	14457
615	2	14467
615	3	14143
615	4	14472
615	5	14428
615	6	14701
615	7	14642
615	8	14666
615	9	14692
615	10	14657
616	1	14710
616	2	14791
616	3	14603
616	4	14449
616	5	14372
616	6	14411
616	7	14367
616	8	14655
616	9	14850
616	10	14520
617	1	14875
617	2	14413
617	3	14629
617	4	14918
617	5	14541
617	6	14421
617	7	14915
617	8	14483
617	9	14516
